time_bucket,CO2,H,LUX,PIR,RAD,T,WIND,pmv,ppd,tr
2024-08-10 02:00:00+00:00,407.3333333333333,45.70166666666667,0.0,0.0,24.270833333333332,24.2175,0.0,0.5735561386106981,11.892764983905051,24.289359607063005
2024-08-10 03:00:00+00:00,405.3333333333333,46.10583333333334,0.0,0.0,24.15,24.101666666666667,0.0,0.549567911783982,11.323192961612072,24.166667134702404
2024-08-10 04:00:00+00:00,406.5833333333333,46.63166666666667,0.0,0.0,24.055,24.00583333333333,0.0,0.5315433392138086,10.91169495117313,24.071827340211144
2024-08-10 05:00:00+00:00,407.1666666666667,47.119166666666665,0.0,0.0,24.001666666666665,23.9675,0.0,0.5239858310995749,10.742865065489609,24.01299394800716
2024-08-10 06:00:00+00:00,400.75,47.54083333333333,7.25,0.0,24.013333333333332,23.991666666666667,0.0,0.5303518373832088,10.885274132713665,24.020415167842696
2024-08-10 07:00:00+00:00,396.8333333333333,47.869166666666665,24.5,0.0,24.1725,24.135833333333334,0.0,0.5665931729081346,11.72928708817348,24.184354010108226
2024-08-10 08:00:00+00:00,393.0833333333333,48.04666666666667,30.833333333333332,0.0,24.46,24.399166666666666,0.0,0.6300172320086666,13.338777684084294,24.481543004214398
2024-08-10 09:00:00+00:00,392.75,48.111666666666665,22.0,0.0,24.691666666666666,24.6325,0.0,0.682476419051743,14.793221544056584,24.712417967655767
2024-08-10 10:00:00+00:00,390.6666666666667,48.55916666666667,22.333333333333332,0.0,24.831666666666667,24.770833333333332,0.0,0.7166306379277656,15.807205808490254,24.85309937165654
2024-08-10 11:00:00+00:00,389.5,49.70916666666667,29.25,0.0,24.899166666666666,24.845,0.0,0.7398445373988358,16.5277654599509,24.917940752652857
2024-08-10 12:00:00+00:00,384.0833333333333,50.545833333333334,23.75,0.0,25.060833333333335,25.024166666666666,0.0,0.7831916472958325,17.928512974667,25.072520424847497
2024-08-10 13:00:00+00:00,381.9166666666667,51.248333333333335,29.75,0.0,25.2375,25.2075,0.0,0.8282745987276228,19.476770368276988,25.246907298418247
2024-08-10 14:00:00+00:00,379.5833333333333,51.11666666666667,78.16666666666667,0.0,25.63083333333333,25.591666666666665,0.0,0.9154025594578302,22.735091377092438,25.644440679428584
2024-08-10 15:00:00+00:00,376.8333333333333,49.98833333333334,67.41666666666667,0.0,26.2775,26.270833333333332,0.0,1.0563061517252461,28.564334027728446,26.27956824634779
2024-08-10 16:00:00+00:00,382.4166666666667,49.83,67.08333333333333,0.0,26.651666666666667,26.608333333333334,0.0,1.1363942930219273,32.20828848851482,26.667165432101257
2024-08-10 17:00:00+00:00,385.25,49.589166666666664,35.083333333333336,0.0,26.838333333333335,26.8325,0.0,1.1799940836250105,34.27688928237987,26.84078475348801
2024-08-10 18:00:00+00:00,388.5,49.66833333333334,7.75,0.0,26.616666666666667,26.58416666666667,0.0,1.1281375089922128,31.81589695712381,26.626900514053727
2024-08-10 19:00:00+00:00,394.9166666666667,49.695,0.0,0.0,26.235,26.203333333333333,0.0,1.042523020540438,27.970501126921306,26.24653739633915
2024-08-10 20:00:00+00:00,394.3333333333333,49.501666666666665,0.0,0.0,25.7875,25.781666666666666,0.0,0.942579465842075,23.779301961375918,25.789030630432293
2024-08-10 21:00:00+00:00,391.5833333333333,49.12916666666667,0.0,0.0,25.44333333333333,25.475,0.0,0.8661582459103797,20.84382473465821,25.433689601793535
